gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Tenure_Years,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0,1,1,0.2361111111111111,1,1,0.06726457399103139,0.3184284658137988,0.2361111111111111,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,1,0,0.4305555555555555,1,1,0.30692575984055814,0.5455569881360525,0.4305555555555556,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
0,0,1,0,0.2777777777777778,1,0,0.6377678126557051,0.5581614716990019,0.2777777777777778,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,0.2777777777777778,1,0,0.40657698056801206,0.4995948977773013,0.2777777777777778,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1,0,0,0,0.20833333333333331,1,0,0.013452914798206289,0.2779916586244393,0.20833333333333331,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,1,0,0.9166666666666666,1,1,0.8734429496761335,0.9321148527626159,0.9166666666666666,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,1
0,0,1,1,0.16666666666666666,1,1,0.016940707523667192,0.2386983915681395,0.16666666666666666,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
0,0,1,0,0.986111111111111,1,1,0.85401096163428,0.9503702317722873,0.9861111111111112,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,0
1,0,0,0,0.3611111111111111,1,0,0.26955655206776286,0.506357576767443,0.36111111111111105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,1,1,1,0.5277777777777778,1,0,0.8246138515196811,0.7573835573641827,0.5277777777777777,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
1,1,1,0,0.40277777777777773,1,1,0.7982062780269059,0.7020558037037348,0.40277777777777773,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,1,1,0.20833333333333331,1,0,0.5789735924265073,0.49371432821857086,0.20833333333333331,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
1,1,1,0,1.0,0,1,0.445440956651719,0.8172837185643378,1.0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,1,1,0.4305555555555555,0,0,0.16940707523667167,0.48032096252054896,0.4305555555555556,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
1,0,1,1,0.3472222222222222,1,0,0.0707523667164923,0.3851961561009493,0.3472222222222222,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,0,0,0.1111111111111111,1,1,0.40707523667164924,0.3269225061368642,0.1111111111111111,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
1,0,1,1,0.40277777777777773,0,1,0.3682112605879423,0.5639599966221487,0.40277777777777773,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,0
1,0,0,0,0.013888888888888888,1,1,0.5690084703537619,0.11245441315393706,0.013888888888888888,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0
0,0,1,0,1.0,1,0,0.9337319382162431,0.9726936282723169,1.0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,1,1,0.3055555555555555,1,0,0.4260089686098655,0.5348313358851092,0.3055555555555555,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,0,0.19444444444444442,1,1,0.06377678126557054,0.28244350305455657,0.19444444444444445,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
1,0,0,0,0.027777777777777776,1,1,0.5465869456900847,0.1698596655854414,0.027777777777777776,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1,0,1,1,0.5555555555555556,1,1,0.0199302441454908,0.41351232743630895,0.5555555555555556,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
0,1,0,0,0.013888888888888888,1,1,0.6706527154957649,0.12493460290208691,0.013888888888888888,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,0,0.16666666666666666,1,0,0.020428500249128068,0.2510013225385576,0.16666666666666666,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,0.375,1,0,0.6307922272047833,0.6298763497517823,0.375,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0
0,1,1,0,0.40277777777777773,0,1,0.2650722471350274,0.5056404793780716,0.40277777777777773,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0
1,1,0,0,0.013888888888888888,1,1,0.7488789237668162,0.13380822422085548,0.013888888888888888,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,0.013888888888888888,1,0,0.018933731938216264,0.004987271700388374,0.013888888888888888,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,1,0,0,0.1388888888888889,1,1,0.6063776781265571,0.4244509887294868,0.1388888888888889,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,1,0,0.2638888888888889,1,1,0.7812655705032386,0.5772925783133582,0.26388888888888884,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,0,0,1,0.1388888888888889,1,1,0.7244643746885899,0.4595609026513984,0.1388888888888889,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0
1,1,1,0,0.027777777777777776,1,1,0.5560538116591929,0.1773777050280958,0.027777777777777776,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,0,1.0,1,1,0.7229696063776783,0.909254947812886,1.0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,0,0.05555555555555555,1,1,0.6153462879920281,0.2816359685679465,0.05555555555555555,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1,0,0,0.5277777777777778,1,0,0.017937219730941728,0.4113198465094885,0.5277777777777777,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,1,1,0,0.16666666666666666,1,1,0.8266068759342301,0.5040237930064179,0.16666666666666666,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,1,1,0.9583333333333333,1,1,0.7653213751868462,0.9184669640405669,0.9583333333333333,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,0
0,0,1,1,0.41666666666666663,1,0,0.678126557050324,0.6615862426093553,0.41666666666666663,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,0
1,0,1,0,0.7916666666666666,0,1,0.3896362730443449,0.7227523284519066,0.7916666666666666,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,1,1,0.736111111111111,1,0,0.02491280518186348,0.492113739137149,0.7361111111111112,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,1,0,0,0.06944444444444445,1,1,0.6606875934230195,0.31102517507868865,0.06944444444444445,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0,0,1,1,0.5972222222222222,1,1,0.06028898854010964,0.465011375687462,0.5972222222222222,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,0,1,1,0.9027777777777777,1,1,0.6557050323866468,0.852859982174226,0.9027777777777778,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,1,1,0.3333333333333333,0,0,0.3906327852516194,0.5269525580513028,0.3333333333333333,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0
1,0,0,0,0.15277777777777776,1,1,0.020428500249128068,0.24139901839182826,0.15277777777777776,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
1,0,1,1,0.625,1,0,0.6013951170901845,0.7474711755110143,0.625,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0
1,0,0,0,0.5138888888888888,1,1,0.7742899850523169,0.7507425484946819,0.5138888888888888,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0
1,0,1,1,0.611111111111111,1,1,0.36372695565520685,0.6626077837953566,0.611111111111111,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1,0,0,0,0.20833333333333331,0,1,0.11260587942202296,0.32749350281434847,0.20833333333333331,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
1,1,1,0,0.4444444444444444,1,1,0.7483806676631789,0.6993232195360667,0.4444444444444444,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0
0,0,1,1,0.5972222222222222,1,0,0.3761833582461386,0.6579773318829096,0.5972222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,1,1,0.3611111111111111,1,1,0.7214748380667664,0.6448225698451445,0.36111111111111105,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,0,0.3611111111111111,1,1,0.7050323866467365,0.6364858225837418,0.36111111111111105,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,1,0,0,0.6944444444444444,1,1,0.8809167912306927,0.854103250581864,0.6944444444444444,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,0
1,0,0,1,0.013888888888888888,1,0,0.013452914798206289,0.003126457646068226,0.013888888888888888,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,1,1,0.19444444444444442,1,0,0.6183358246138516,0.4905961492061862,0.19444444444444445,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0
0,0,0,0,0.75,1,1,0.8525161933233684,0.869206255396346,0.75,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,1
1,1,1,0,0.4722222222222222,1,1,0.6656701544593923,0.6912971285062619,0.4722222222222222,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
1,1,0,0,0.4444444444444444,1,1,0.7747882411559542,0.703285563971475,0.4444444444444444,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1
1,0,1,0,0.8055555555555555,1,0,0.8166417538614849,0.8713392302714384,0.8055555555555555,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,0
0,0,1,1,0.4722222222222222,1,0,0.6880916791230693,0.6912718249778573,0.4722222222222222,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1,0,1,1,1.0,0,1,0.47085201793721987,0.8160512148098884,1.0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,0,0,0.3055555555555555,1,1,0.06427503736920781,0.3457142598334536,0.3055555555555555,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
1,0,0,0,0.9166666666666666,0,0,0.1101145989038366,0.6053548284665324,0.9166666666666666,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0
1,0,0,0,0.06944444444444445,1,1,0.3726955655206776,0.26057549002448205,0.06944444444444445,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
